Ticker,Country,State,Name,Exchange,Currency,Sector,Industry,Market Cap.,Quote Type
TECH,United States,MN,Bio-Techne Corporation,NMS - NasdaqGS,USD,Healthcare,Biotechnology,7951394304.0,EQUITY
TECHM.NS,India,,Tech Mahindra Limited,NSI - NSE,INR,Technology,Information Technology Services,666559381504.0,EQUITY
TECK,Canada,BC,Teck Resources Limited,NYQ - NYSE,USD,Basic Materials,Industrial Metals & Minerals,12117678080.0,EQUITY
TECK-B.TO,Canada,BC,Teck Resources Limited,TOR - Toronto,CAD,Basic Materials,Industrial Metals & Minerals,16025447424.0,EQUITY
TED.L,United Kingdom,,Ted Baker Plc,LSE - LSE,GBp,Consumer Cyclical,Apparel Manufacturing,578890240.0,EQUITY
TEDIX,,,Franklin Mutual Global Discovery Fund Class A,NAS - Nasdaq,USD,,,,MUTUALFUND
TEE.F,Czech Republic,,O2 Czech Republic a.s.,FRA - Frankfurt,EUR,Communication Services,Telecom Services,2699270912.0,EQUITY
TEF.L,United Kingdom,,Telford Homes Plc,LSE - LSE,GBp,Consumer Cyclical,Residential Construction,229777424.0,EQUITY
TEF.MC,Spain,,"Telefónica, S.A.",MCE - MCE,EUR,Communication Services,Telecom Services,38296002560.0,EQUITY
TEKB.F,Canada,BC,Teck Resources Limited,FRA - Frankfurt,EUR,Basic Materials,Industrial Metals & Minerals,11052773376.0,EQUITY
TEL.OL,Norway,,Telenor ASA,OSL - Oslo,NOK,Communication Services,Telecom Services,269678985216.0,EQUITY
TEL1L.VS,Lithuania,,"Telia Lietuva, AB",LIT - Vilnius,EUR,Communication Services,Telecom Services,652526528.0,EQUITY
TEL2-A.ST,Sweden,,Tele2 AB (publ),STO - Stockholm,SEK,Communication Services,Telecom Services,89921699840.0,EQUITY
TEL2-B.ST,Sweden,,Tele2 AB (publ),STO - Stockholm,SEK,Communication Services,Telecom Services,90105692160.0,EQUITY
TELIA.ST,Sweden,,Telia Company AB (publ),STO - Stockholm,SEK,Communication Services,Telecom Services,170400333824.0,EQUITY
TELIA1.HE,Sweden,,Telia Company AB (publ),HEL - Helsinki,EUR,Communication Services,Telecom Services,16261144576.0,EQUITY
TELO.ST,Norway,,Telenor ASA,STO - Stockholm,NOK,Communication Services,Telecom Services,270744928256.0,EQUITY
TEMN.SW,Switzerland,,Temenos AG,EBS - Swiss,CHF,Technology,Software - Infrastructure,12193083392.0,EQUITY
TEN.MI,Luxembourg,,Tenaris S.A.,MIL - Milan,EUR,Energy,Oil & Gas Equipment & Services,12673096704.0,EQUITY
TENERGY.AT,Greece,,Terna Energy Societe Anonyme Commercial Technical Company,ATH - Athens,EUR,Utilities,Electric Utilities,784809216.0,EQUITY
TEP.L,United Kingdom,,Telecom Plus PLC,LSE - LSE,GBp,Communication Services,Telecom Services,1171963392.0,EQUITY
TEP.PA,France,,Teleperformance SE,PAR - Paris,EUR,Industrials,Business Services,10258457600.0,EQUITY
TEQ.F,Norway,,Telenor ASA,FRA - Frankfurt,EUR,Communication Services,Telecom Services,27758307328.0,EQUITY
TEUM,United States,NY,Pareteum Corporation,NCM - NasdaqCM,USD,Communication Services,Telecom Services,286178752.0,EQUITY
TEV.F,Israel,,Teva Pharmaceutical Industries Limited,FRA - Frankfurt,EUR,Healthcare,Drug Manufacturers - Specialty & Generic,8475666944.0,EQUITY
TEVA,Israel,,Teva Pharmaceutical Industries Limited,NYQ - NYSE,USD,Healthcare,Drug Manufacturers - Specialty & Generic,10116179968.0,EQUITY
TEVA.TA,Israel,,Teva Pharmaceutical Industries Limited,TLV - Tel Aviv,ILS,Healthcare,Drug Manufacturers - Specialty & Generic,35216805888.0,EQUITY
TF7A.F,United States,AR,"Tyson Foods, Inc.",FRA - Frankfurt,EUR,Consumer Defensive,Farm Products,27015452672.0,EQUITY
TFBF.F,Thailand,,Kasikornbank Public Company Limited,FRA - Frankfurt,EUR,Financial Services,Banks - Regional - Asia,12924834816.0,EQUITY
TFX,United States,PA,Teleflex Incorporated,NYQ - NYSE,USD,Healthcare,Medical Instruments & Supplies,14089923584.0,EQUITY
TGP,Bermuda,,Teekay LNG Partners L.P.,NYQ - NYSE,USD,Industrials,Shipping & Ports,1039441024.0,EQUITY
TGT,United States,MN,Target Corporation,NYQ - NYSE,USD,Consumer Defensive,Discount Stores,44496207872.0,EQUITY
TH3B.F,Hong Kong,,PCCW Limited,FRA - Frankfurt,EUR,Communication Services,Telecom Services,4037929472.0,EQUITY
THK1.F,Singapore,,Thakral Corporation Ltd,FRA - Frankfurt,EUR,Consumer Cyclical,Marketing Services,50960004.0,EQUITY
TIB1.F,Hong Kong,,Techtronic Industries Company Limited,FRA - Frankfurt,EUR,Industrials,Tools & Accessories,10391139328.0,EQUITY
TIE.F,Japan,,Taiheiyo Cement Corporation,FRA - Frankfurt,EUR,Basic Materials,Building Materials,3184270080.0,EQUITY
TIET3.SA,Brazil,SP,AES Tietê Energia S.A.,SAO - Sao Paolo,BRL,Utilities,Utilities - Regulated Electric,4679336448.0,EQUITY
TIET4.SA,Brazil,SP,AES Tietê Energia S.A.,SAO - Sao Paolo,BRL,Utilities,Utilities - Regulated Electric,4545180160.0,EQUITY
TIF,United States,NY,Tiffany & Co.,NYQ - NYSE,USD,Consumer Cyclical,Luxury Goods,10983691264.0,EQUITY
TIF.F,United States,NY,Tiffany & Co.,FRA - Frankfurt,EUR,Consumer Cyclical,Luxury Goods,9812574208.0,EQUITY
TII.F,United States,TX,Texas Instruments Incorporated,FRA - Frankfurt,EUR,Technology,Semiconductors,94053859328.0,EQUITY
TIM.DE,United Kingdom,,ZEAL Network SE,GER - XETRA,EUR,Consumer Cyclical,Gambling,440338368.0,EQUITY
TIMETECHNO.BO,India,,Time Technoplast Limited,BSE - BSE,INR,Consumer Cyclical,Packaging & Containers,21766649856.0,EQUITY
TIMEX.BO,India,,Timex Group India Limited,BSE - BSE,INR,Consumer Cyclical,Luxury Goods,4552844800.0,EQUITY
TIRE.IS,Turkey,,Mondi Tire Kutsan Kagit ve Ambalaj Sanayi A.S.,IST - Istanbul,TRY,Consumer Cyclical,Packaging & Containers,294000000.0,EQUITY
TIT.MI,Italy,RM,Telecom Italia S.p.A.,MIL - Milan,EUR,Communication Services,Telecom Services,9284192256.0,EQUITY
TITAN.BO,India,,Titan Company Limited,BSE - BSE,INR,Consumer Cyclical,Luxury Goods,1124292231168.0,EQUITY
TJX,United States,MA,"The TJX Companies, Inc.",NYQ - NYSE,USD,Consumer Cyclical,Apparel Stores,62961819648.0,EQUITY
TJX.F,United States,MA,"The TJX Companies, Inc.",FRA - Frankfurt,EUR,Consumer Cyclical,Apparel Stores,55734300672.0,EQUITY
TKA.DE,Germany,,thyssenkrupp AG,GER - XETRA,EUR,Industrials,Metal Fabrication,7264948224.0,EQUITY
TKA.F,Germany,,thyssenkrupp AG,FRA - Frankfurt,EUR,Industrials,Metal Fabrication,7397036032.0,EQUITY
TKC,Turkey,,Turkcell Iletisim Hizmetleri A.S.,NYQ - NYSE,USD,Communication Services,Telecom Services,4723307008.0,EQUITY
TKD.F,Japan,,Takeda Pharmaceutical Company Limited,FRA - Frankfurt,EUR,Healthcare,Drug Manufacturers - Specialty & Generic,46098948096.0,EQUITY
TKE.F,United States,NY,"Take-Two Interactive Software, Inc.",FRA - Frankfurt,EUR,Technology,Electronic Gaming & Multimedia,10769739776.0,EQUITY
TKK1.F,Japan,,Taisei Corporation,FRA - Frankfurt,EUR,Industrials,Engineering & Construction,7220903424.0,EQUITY
TKM.F,Japan,,"Takashimaya Company, Limited",FRA - Frankfurt,EUR,Consumer Cyclical,Department Stores,1605071488.0,EQUITY
TKM1T.TL,Estonia,,Tallinna Kaubamaja Grupp AS,TAL - Tallinn,EUR,Consumer Cyclical,Department Stores,337237760.0,EQUITY
TLK,Indonesia,,Perusahaan Perseroan (Persero) PT Telekomunikasi Indonesia Tbk,NYQ - NYSE,USD,Communication Services,Telecom Services,27601997824.0,EQUITY
TLS.AX,Australia,VIC,Telstra Corporation Limited,ASX - ASX,AUD,Communication Services,Telecom Services,44194713600.0,EQUITY
TLS.F,Sweden,,Telia Company AB (publ),FRA - Frankfurt,EUR,Communication Services,Telecom Services,16412085248.0,EQUITY
TLS.NZ,Australia,VIC,Telstra Corporation Limited,NZE - NZSE,NZD,Communication Services,Telecom Services,46761680896.0,EQUITY
TLW.L,United Kingdom,,Tullow Oil plc,LSE - LSE,GBp,Energy,Oil & Gas E&P,2828165888.0,EQUITY
TLY.L,United Kingdom,,Totally plc,LSE - LSE,GBp,Healthcare,Medical Care,6368189.0,EQUITY
TM,Japan,,Toyota Motor Corporation,NYQ - NYSE,USD,Consumer Cyclical,Auto Manufacturers,166534856704.0,EQUITY
TM5.F,United States,WA,"T-Mobile US, Inc.",FRA - Frankfurt,EUR,Communication Services,Telecom Services,56937963520.0,EQUITY
TMK,United States,TX,Torchmark Corporation,NYQ - NYSE,USD,Financial Services,Insurance - Life,9770457088.0,EQUITY
TMO,United States,MA,Thermo Fisher Scientific Inc.,NYQ - NYSE,USD,Healthcare,Diagnostics & Research,112670646272.0,EQUITY
TMUS,United States,WA,"T-Mobile US, Inc.",NMS - NasdaqGS,USD,Communication Services,Telecom Services,65806958592.0,EQUITY
TN8.F,United States,MA,Thermo Fisher Scientific Inc.,FRA - Frankfurt,EUR,Healthcare,Diagnostics & Research,98617040896.0,EQUITY
TNE2.F,Spain,,"Telefónica, S.A.",FRA - Frankfurt,EUR,Communication Services,Telecom Services,37511565312.0,EQUITY
TNET.BR,Belgium,,Telenet Group Holding NV,BRU - Brussels,EUR,Communication Services,Telecom Services,5403056128.0,EQUITY
TNPL.BO,India,,Tamil Nadu Newsprint and Papers Limited,BSE - BSE,INR,Basic Materials,Paper & Paper Products,13212303360.0,EQUITY
TNPL.NS,India,,Tamil Nadu Newsprint and Papers Limited,NSI - NSE,INR,Basic Materials,Paper & Paper Products,13237206016.0,EQUITY
TNU3.F,France,,Getlink SE,FRA - Frankfurt,EUR,Industrials,Infrastructure Operations,7341255168.0,EQUITY
TO4.F,Japan,,Toto Ltd.,FRA - Frankfurt,EUR,,,5513048576.0,EQUITY
TO5.F,Japan,,"Toyo Ink SC Holdings Co., Ltd.",FRA - Frankfurt,EUR,Basic Materials,Specialty Chemicals,1093115520.0,EQUITY
TO7.F,Japan,,"Toyobo Co., Ltd.",FRA - Frankfurt,EUR,Basic Materials,Specialty Chemicals,877727424.0,EQUITY
TOA.F,Japan,,"Toshiba Machine Co., Ltd.",FRA - Frankfurt,EUR,Industrials,Diversified Industrials,452972576.0,EQUITY
TOE.V,Canada,ON,Tri Origin Exploration Ltd.,VAN - TSXV,CAD,Basic Materials,Gold,2387440.0,EQUITY
TOL,United States,PA,"Toll Brothers, Inc.",NYQ - NYSE,USD,Consumer Cyclical,Residential Construction,5424589312.0,EQUITY
TOR1.F,Japan,,"Toray Industries, Inc.",FRA - Frankfurt,EUR,Consumer Cyclical,Textile Manufacturing,9468359680.0,EQUITY
TOS.F,Japan,,Tosoh Corporation,FRA - Frankfurt,EUR,Basic Materials,Chemicals,3705597440.0,EQUITY
TOT,France,,TOTAL S.A.,NYQ - NYSE,USD,Energy,Oil & Gas Integrated,139913248768.0,EQUITY
TOT.L,Ireland,,Total Produce plc,LSE - LSE,GBp,Consumer Defensive,Farm Products,540767552.0,EQUITY
TOT.TO,Canada,AB,Total Energy Services Inc.,TOR - Toronto,CAD,Energy,Oil & Gas Equipment & Services,396115328.0,EQUITY
TPG.L,United Kingdom,,TP Group plc,LSE - LSE,GBp,Industrials,Aerospace & Defense,56762756.0,EQUITY
TPL,United States,TX,Texas Pacific Land Trust,NYQ - NYSE,USD,Real Estate,Real Estate - General,5865983488.0,EQUITY
TPM.AX,Australia,NSW,TPG Telecom Limited,ASX - ASX,AUD,Communication Services,Telecom Services,5928718336.0,EQUITY
TPO.F,Japan,,"Tokyo Electric Power Company Holdings, Incorporated",FRA - Frankfurt,EUR,Utilities,Utilities - Regulated Electric,7363718144.0,EQUITY
TPR,United States,NY,"Tapestry, Inc.",NYQ - NYSE,USD,Consumer Cyclical,Luxury Goods,8776613888.0,EQUITY
TPX-B.TO,Canada,QC,Molson Coors Canada Inc.,TOR - Toronto,CAD,Consumer Defensive,Beverages - Brewers,1397864448.0,EQUITY
TPX.F,Japan,,"Toppan Printing Co., Ltd.",FRA - Frankfurt,EUR,Industrials,Diversified Industrials,4164646144.0,EQUITY
TR4.F,United States,TN,Tractor Supply Company,FRA - Frankfurt,EUR,Consumer Cyclical,Specialty Retail,11851231232.0,EQUITY
TRI,Canada,ON,Thomson Reuters Corporation,NYQ - NYSE,USD,Financial Services,Capital Markets,33644038144.0,EQUITY
TRI.TO,Canada,ON,Thomson Reuters Corporation,TOR - Toronto,CAD,Financial Services,Capital Markets,44485816320.0,EQUITY
TRL.F,United States,CO,DaVita Inc.,FRA - Frankfurt,EUR,Healthcare,Medical Care,7237395968.0,EQUITY
TRMB,United States,CA,Trimble Inc.,NMS - NasdaqGS,USD,Technology,Scientific & Technical Instruments,10696578048.0,EQUITY
TRN.MI,Italy,RM,Terna - Rete Elettrica Nazionale Società per Azioni,MIL - Milan,,Utilities,Utilities - Regulated Electric,11537342464.0,EQUITY
TROW,United States,MD,"T. Rowe Price Group, Inc.",NMS - NasdaqGS,USD,Financial Services,Asset Management,24993044480.0,EQUITY
TRP,Canada,AB,TC Energy Corporation,NYQ - NYSE,USD,Energy,Oil & Gas Midstream,46683111424.0,EQUITY
TRP.TO,Canada,AB,TC Energy Corporation,TOR - Toronto,CAD,Energy,Oil & Gas Midstream,61766008832.0,EQUITY
TRQ,Canada,BC,Turquoise Hill Resources Ltd.,NYQ - NYSE,USD,Basic Materials,Copper,2468081152.0,EQUITY
TRQ.TO,Canada,BC,Turquoise Hill Resources Ltd.,TOR - Toronto,CAD,Basic Materials,Copper,3320311552.0,EQUITY
TRS.F,Canada,AB,TC Energy Corporation,FRA - Frankfurt,EUR,Energy,Oil & Gas Midstream,41742327808.0,EQUITY
TRV,United States,NY,"The Travelers Companies, Inc.",NYQ - NYSE,USD,Financial Services,Insurance - Property & Casualty,39163101184.0,EQUITY
TRYG.CO,Denmark,,Tryg A/S,CPH - Copenhagen,DKK,Financial Services,Insurance - Diversified,64943972352.0,EQUITY
TS,Luxembourg,,Tenaris S.A.,NYQ - NYSE,USD,Energy,Oil & Gas Equipment & Services,14551712768.0,EQUITY
TS.BA,Luxembourg,,Tenaris S.A.,BUE - Buenos Aires,ARS,Energy,Oil & Gas Equipment & Services,636603072512.0,EQUITY
TSCO,United States,TN,Tractor Supply Company,NMS - NasdaqGS,USD,Consumer Cyclical,Specialty Retail,13098101760.0,EQUITY
TSCO.L,United Kingdom,,Tesco PLC,LSE - LSE,GBp,Consumer Defensive,Grocery Stores,22330896384.0,EQUITY
TSE1.F,Japan,,Toshiba Corporation,FRA - Frankfurt,EUR,Industrials,Diversified Industrials,15767815168.0,EQUITY
TSKB.IS,Turkey,,Turkiye Sinai Kalkinma Bankasi A.S.,IST - Istanbul,TRY,Financial Services,Banks - Regional - Europe,2016000128.0,EQUITY
TSM,Taiwan,,Taiwan Semiconductor Manufacturing Company Limited,NYQ - NYSE,USD,Technology,Semiconductors,194370568192.0,EQUITY
TSN,United States,AR,"Tyson Foods, Inc.",NYQ - NYSE,USD,Consumer Defensive,Farm Products,30078914560.0,EQUITY
TSTA.F,Australia,VIC,Telstra Corporation Limited,FRA - Frankfurt,EUR,Communication Services,Telecom Services,27833772032.0,EQUITY
TTM,India,,Tata Motors Limited,NYQ - NYSE,USD,Consumer Cyclical,Auto Manufacturers,7703617536.0,EQUITY
TTTM.BK,Thailand,,Thai Toray Textile Mills Public Company Limited,SET - Thailand,THB,Consumer Cyclical,Textile Manufacturing,1044000000.0,EQUITY
TTWO,United States,NY,"Take-Two Interactive Software, Inc.",NMS - NasdaqGS,USD,Technology,Electronic Gaming & Multimedia,11887710208.0,EQUITY
TUI1.DE,Germany,,TUI AG,GER - XETRA,EUR,Consumer Cyclical,Leisure,4900743168.0,EQUITY
TUI1.F,Germany,,TUI AG,FRA - Frankfurt,EUR,Consumer Cyclical,Leisure,4879183360.0,EQUITY
TUL1.F,Turkey,,Turkcell Iletisim Hizmetleri A.S.,FRA - Frankfurt,EUR,Communication Services,Telecom Services,4092365312.0,EQUITY
TUO.F,Japan,,Terumo Corporation,FRA - Frankfurt,EUR,Healthcare,Medical Instruments & Supplies,18755534848.0,EQUITY
TV,Mexico,DF,"Grupo Televisa, S.A.B.",NYQ - NYSE,USD,Consumer Cyclical,Broadcasting - TV,5471016448.0,EQUITY
TVL.F,China,,TravelSky Technology Limited,FRA - Frankfurt,EUR,Technology,Information Technology Services,5136397824.0,EQUITY
TVSELECT.BO,India,,TVS Electronics Limited,BSE - BSE,INR,Technology,Computer Systems,3485950208.0,EQUITY
TW.L,United Kingdom,,Taylor Wimpey plc,LSE - LSE,GBp,Consumer Cyclical,Residential Construction,5142048768.0,EQUITY
TW1.F,Luxembourg,,Tenaris S.A.,FRA - Frankfurt,EUR,Energy,Oil & Gas Equipment & Services,12995446784.0,EQUITY
TW11.F,Luxembourg,,Tenaris S.A.,FRA - Frankfurt,EUR,Energy,Oil & Gas Equipment & Services,12605409280.0,EQUITY
TWI,United States,IL,"Titan International, Inc.",NYQ - NYSE,USD,Industrials,Farm & Construction Equipment,262801760.0,EQUITY
TWY.SG,Hong Kong,,Alibaba Health Information Technology Limited,STU - Stuttgart,EUR,Consumer Defensive,Pharmaceutical Retailers,9199422464.0,EQUITY
TXN,United States,TX,Texas Instruments Incorporated,NMS - NasdaqGS,USD,Technology,Semiconductors,104300363776.0,EQUITY
TXRH,United States,KY,"Texas Roadhouse, Inc.",NMS - NasdaqGS,USD,Consumer Cyclical,Restaurants,3985233920.0,EQUITY
TXT,United States,RI,Textron Inc.,NYQ - NYSE,USD,Industrials,Aerospace & Defense,11430941696.0,EQUITY
TXT.F,United States,RI,Textron Inc.,FRA - Frankfurt,EUR,Industrials,Aerospace & Defense,10483351552.0,EQUITY
TYC1.F,Japan,,"Taiyo Yuden Co., Ltd.",FRA - Frankfurt,EUR,Technology,Electronic Components,1896012416.0,EQUITY
TYG.F,China,,Tingyi (Cayman Islands) Holding Corp.,FRA - Frankfurt,EUR,Consumer Defensive,Packaged Foods,7731396096.0,EQUITY
TYIA.F,Ireland,,Johnson Controls International plc,FRA - Frankfurt,EUR,Industrials,Engineering & Construction,32030050304.0,EQUITY
TYR.F,Japan,,Toyo Tire Corporation,FRA - Frankfurt,EUR,Consumer Cyclical,Rubber & Plastics,1800738304.0,EQUITY
TYT.L,Japan,,Toyota Motor Corporation,LSE - LSE,JPY,Consumer Cyclical,Auto Manufacturers,18543984771072.0,EQUITY
UAA,United States,MD,"Under Armour, Inc.",NYQ - NYSE,USD,Consumer Cyclical,Apparel Manufacturing,10853886976.0,EQUITY
UAL,United States,IL,"United Continental Holdings, Inc.",NMS - NasdaqGS,USD,Industrials,Airlines,21910751232.0,EQUITY
UBI.PA,France,,Ubisoft Entertainment SA,PAR - Paris,EUR,Technology,Electronic Gaming & Multimedia,7925829120.0,EQUITY
UBS,Switzerland,,UBS Group AG,NYQ - NYSE,USD,Financial Services,Banks - Global,43460698112.0,EQUITY
UCB.BR,Belgium,,UCB SA,BRU - Brussels,EUR,Healthcare,Biotechnology,13019539456.0,EQUITY
UCBI,United States,GA,"United Community Banks, Inc.",NMS - NasdaqGS,USD,Financial Services,Banks - Regional - US,2156194816.0,EQUITY
UCG.MI,Italy,MI,UniCredit S.p.A.,MIL - Milan,EUR,Financial Services,Banks - Regional - Europe,22281474048.0,EQUITY
UDR,United States,CO,"UDR, Inc.",NYQ - NYSE,USD,Real Estate,REIT - Residential,13988402176.0,EQUITY
UEI.F,Italy,RM,Terna - Rete Elettrica Nazionale Società per Azioni,FRA - Frankfurt,EUR,Utilities,Utilities - Regulated Electric,11705320448.0,EQUITY
UEN.F,France,,Ubisoft Entertainment SA,FRA - Frankfurt,EUR,Technology,Electronic Gaming & Multimedia,7878891008.0,EQUITY
UEO.F,United States,TX,Westlake Chemical Corporation,FRA - Frankfurt,EUR,Basic Materials,Specialty Chemicals,7348667392.0,EQUITY
UFF.PA,France,,Union Financiere de France Banque SA,PAR - Paris,EUR,Financial Services,Asset Management,313170304.0,EQUITY
UFG.F,Spain,,"Ferrovial, S.A.",FRA - Frankfurt,EUR,Industrials,Infrastructure Operations,15072169984.0,EQUITY
UFPI,United States,MI,"Universal Forest Products, Inc.",NMS - NasdaqGS,USD,Basic Materials,Lumber & Wood Production,2190280704.0,EQUITY
UGI,United States,PA,UGI Corporation,NYQ - NYSE,USD,Utilities,Utilities - Regulated Gas,9355422720.0,EQUITY
UGI.F,Japan,,"Sugi Holdings Co.,Ltd.",FRA - Frankfurt,EUR,Consumer Defensive,Pharmaceutical Retailers,2431989504.0,EQUITY
UGO.F,Japan,,"The Chugoku Bank, Limited",FRA - Frankfurt,EUR,Financial Services,Banks - Global,1596630912.0,EQUITY
UGP,Brazil,SP,Ultrapar Participações S.A.,NYQ - NYSE,USD,Energy,Oil & Gas Refining & Marketing,5549978624.0,EQUITY
UGPA3.SA,Brazil,SP,Ultrapar Participações S.A.,SAO - Sao Paolo,BRL,Energy,Oil & Gas Refining & Marketing,21948663808.0,EQUITY
UGR.F,Brazil,SP,Ultrapar Participações S.A.,FRA - Frankfurt,EUR,Energy,Oil & Gas Refining & Marketing,4817189888.0,EQUITY
UHAL,United States,NV,AMERCO,NMS - NasdaqGS,USD,Industrials,Rental & Leasing Services,7699787264.0,EQUITY
UHR.F,Switzerland,,The Swatch Group AG,FRA - Frankfurt,EUR,Consumer Cyclical,Luxury Goods,12172248064.0,EQUITY
UHR.SW,Switzerland,,The Swatch Group AG,EBS - Swiss,CHF,Consumer Cyclical,Luxury Goods,13476172800.0,EQUITY
UHRN.SW,Switzerland,,The Swatch Group AG,EBS - Swiss,CHF,Consumer Cyclical,Luxury Goods,13419886592.0,EQUITY
UHS,United States,PA,"Universal Health Services, Inc.",NYQ - NYSE,USD,Healthcare,Medical Care,11148931072.0,EQUITY
UHT,United States,PA,Universal Health Realty Income Trust,NYQ - NYSE,USD,Real Estate,REIT - Healthcare Facilities,1146412416.0,EQUITY
UKOG.L,United Kingdom,,UK Oil & Gas Plc,LSE - LSE,GBp,Energy,Oil & Gas E&P,56062112.0,EQUITY
UL,United Kingdom,,Unilever PLC,NYQ - NYSE,USD,Consumer Defensive,Household & Personal Products,167113916416.0,EQUITY
ULE.L,United Kingdom,,Ultra Electronics Holdings plc,LSE - LSE,GBp,Industrials,Aerospace & Defense,1144435712.0,EQUITY
ULTA,United States,IL,"Ulta Beauty, Inc.",NMS - NasdaqGS,USD,Consumer Cyclical,Specialty Retail,19768055808.0,EQUITY
ULTRACEMCO.BO,India,,UltraTech Cement Limited,BSE - BSE,INR,Basic Materials,Building Materials,1254922649600.0,EQUITY
ULTRACEMCO.NS,India,,UltraTech Cement Limited,NSI - NSE,INR,Basic Materials,Building Materials,1255933214720.0,EQUITY
ULVR.L,United Kingdom,,Unilever PLC,LSE - LSE,GBp,Consumer Defensive,Household & Personal Products,128368427008.0,EQUITY
UMI.BK,Thailand,,The Union Mosaic Industry Public Company Limited,SET - Thailand,THB,Basic Materials,Building Materials,1003806080.0,EQUITY
UMI.BR,Belgium,,Umicore SA,BRU - Brussels,EUR,Industrials,Waste Management,6418589696.0,EQUITY
UN,Netherlands,,Unilever N.V.,NYQ - NYSE,USD,Consumer Defensive,Household & Personal Products,164600430592.0,EQUITY
UNA.AS,Netherlands,,Unilever N.V.,AMS - Amsterdam,EUR,Consumer Defensive,Household & Personal Products,141445087232.0,EQUITY
UNC.F,Belgium,,UCB SA,FRA - Frankfurt,EUR,Healthcare,Biotechnology,12838064128.0,EQUITY
UNC.TO,Canada,QC,United Corporations Limited,TOR - Toronto,CAD,Financial Services,Asset Management,1157839232.0,EQUITY
UNG,,,"United States Natural Gas Fund, LP",PCX - NYSEArca,USD,,,242296224.0,ETF
UNH,United States,MN,UnitedHealth Group Incorporated,NYQ - NYSE,USD,Healthcare,Health Care Plans,234516135936.0,EQUITY
UNH.F,United States,MN,UnitedHealth Group Incorporated,FRA - Frankfurt,EUR,Healthcare,Health Care Plans,208496197632.0,EQUITY
UNIA.AS,Netherlands,,Unilever N.V.,AMS - Amsterdam,EUR,Consumer Defensive,Household & Personal Products,145022402560.0,EQUITY
